,city,owner,brand,price,kms_driven,age,power
2400,,1,6,25000.0,22728.0,11.0,125.0
2403,4.0,1,15,540000.0,27000.0,4.0,883.0
2404,,2,10,120000.0,10536.0,4.0,250.0
2405,2.0,1,7,160000.0,2412.0,4.0,400.0
2406,3.0,1,5,65000.0,2750.0,2.0,125.0
2407,2.0,2,12,145000.0,10800.0,6.0,250.0
2408,,1,12,180000.0,180.0,4.0,300.0
2409,2.0,1,5,33000.0,25000.0,5.0,125.0
2410,,1,7,106100.0,11000.0,6.0,200.0
2411,3.0,1,7,35000.0,43000.0,9.0,220.0
2412,,1,2,175000.0,7000.0,4.0,500.0
2413,,1,2,165073.0,18000.0,5.0,500.0
2414,,1,5,13700.0,75000.0,16.0,150.0
2415,2.0,1,1,85000.0,11496.0,2.0,160.0
2416,,1,7,54000.0,5000.0,5.0,220.0
2417,2.0,1,7,70000.0,9799.0,4.0,220.0
2418,,1,7,25000.0,48785.0,14.0,180.0
2419,,1,7,9000.0,42945.0,15.0,100.0
2420,3.0,1,7,56000.0,32987.0,4.0,150.0
2421,1.0,2,6,13000.0,45466.0,14.0,125.0
2422,3.0,1,7,80000.0,45380.0,6.0,200.0
2423,,2,2,82000.0,30000.0,12.0,350.0
2424,,1,2,190000.0,4800.0,4.0,500.0
2425,,1,7,60000.0,3500.0,6.0,220.0
2426,,1,2,118000.0,13500.0,5.0,350.0
2427,2.0,1,7,32500.0,16000.0,6.0,125.0
2428,8.0,1,7,60600.0,7200.0,6.0,220.0
2429,3.0,1,7,112400.0,12000.0,6.0,200.0
2430,3.0,1,7,99999.0,20500.0,6.0,200.0
2431,3.0,1,2,141500.0,4200.0,5.0,500.0
2432,,1,2,140000.0,8300.0,4.0,350.0
2433,,1,6,50000.0,14892.0,4.0,100.0
2434,,1,7,75000.0,10000.0,5.0,220.0
2435,2.0,1,7,50000.0,15000.0,5.0,150.0
2436,,1,5,69000.0,41000.0,8.0,150.0
2437,2.0,1,7,33400.0,18300.0,6.0,150.0
2438,,1,5,34400.0,36000.0,6.0,125.0
2439,4.0,1,2,124000.0,4600.0,7.0,500.0
2440,2.0,1,2,104000.0,29100.0,7.0,350.0
2441,2.0,1,6,47000.0,10000.0,5.0,110.0
2442,4.0,1,6,39000.0,36850.0,8.0,110.0
2443,2.0,1,2,100000.0,46000.0,7.0,350.0
2444,10.0,1,7,38000.0,28000.0,9.0,150.0
2445,,1,7,80000.0,2400.0,4.0,150.0
2446,,1,5,32000.0,35000.0,7.0,125.0
2447,,1,1,65000.0,15000.0,5.0,180.0
2448,1.0,1,2,73500.0,62000.0,9.0,350.0
2449,2.0,1,4,43100.0,20000.0,7.0,150.0
2450,2.0,1,2,106700.0,14500.0,7.0,350.0
2451,3.0,1,2,105800.0,27000.0,6.0,350.0
2452,,1,6,35000.0,23430.0,7.0,100.0
2453,,1,2,125000.0,27000.0,7.0,500.0
2454,,1,7,65000.0,26000.0,7.0,150.0
2455,3.0,1,2,120000.0,18300.0,7.0,350.0
2456,3.0,1,8,90000.0,610.0,3.0,150.0
2457,,1,2,107300.0,16000.0,9.0,500.0
2458,,1,6,57000.0,7000.0,4.0,125.0
2459,2.0,1,6,19900.0,28300.0,15.0,223.0
2460,,1,7,140000.0,640.0,4.0,200.0
2461,,1,7,58000.0,20222.0,5.0,150.0
2462,1.0,1,5,21000.0,54105.0,9.0,110.0
2463,,1,2,125000.0,10300.0,4.0,350.0
2464,,1,5,55000.0,89000.0,5.0,160.0
2465,,1,2,140000.0,10000.0,3.0,500.0
2466,10.0,1,2,101700.0,20600.0,6.0,350.0
2467,3.0,1,1,90000.0,5000.0,4.0,200.0
2468,,1,4,40000.0,14526.0,10.0,150.0
2469,4.0,1,7,50000.0,39037.0,5.0,150.0
2470,,1,4,110000.0,11149.0,3.0,250.0
2471,3.0,1,2,110000.0,17200.0,6.0,350.0
2472,3.0,1,4,32500.0,42500.0,12.0,150.0
2473,,1,2,110000.0,22400.0,6.0,350.0
2474,,1,7,35000.0,11000.0,4.0,150.0
2475,,1,7,46400.0,9500.0,3.0,125.0
2476,2.0,1,2,84200.0,21000.0,7.0,350.0
2477,8.0,1,2,150000.0,35595.0,3.0,500.0
2478,2.0,1,7,18800.0,46000.0,12.0,135.0
2479,2.0,1,6,47167.0,4664.0,2.0,100.0
2480,4.0,1,10,120000.0,10500.0,6.0,200.0
2481,,1,2,110000.0,14000.0,5.0,350.0
2482,3.0,1,7,87000.0,15334.0,6.0,200.0
2483,,2,7,31100.0,11500.0,9.0,220.0
2484,,1,1,40000.0,7500.0,5.0,110.0
2485,3.0,1,4,40000.0,26500.0,9.0,150.0
2486,,1,2,132100.0,29000.0,5.0,500.0
2487,,1,1,200000.0,3594.0,3.0,310.0
2488,,1,1,190000.0,4136.0,3.0,310.0
2489,,1,7,110000.0,25000.0,4.0,400.0
2490,2.0,1,4,35000.0,22000.0,8.0,150.0
2491,10.0,1,5,40000.0,5080.0,4.0,110.0
2492,,1,7,80000.0,16296.0,5.0,220.0
2493,1.0,1,1,27800.0,35552.0,4.0,110.0
2494,3.0,1,1,39900.0,15000.0,3.0,100.0
2495,,1,6,55500.0,17729.0,4.0,125.0
2496,,1,5,90000.0,14000.0,7.0,250.0
2497,,1,5,65000.0,2780.0,2.0,110.0
2498,,3,5,55000.0,25000.0,8.0,150.0
2499,,2,2,125000.0,21057.0,5.0,500.0
2500,,1,5,38000.0,14000.0,8.0,150.0
2501,2.0,1,7,20000.0,41781.0,9.0,100.0
2502,2.0,1,7,59000.0,18083.0,5.0,220.0
2503,1.0,1,6,15000.0,78000.0,13.0,100.0
2504,2.0,1,8,38700.0,35500.0,7.0,150.0
2505,,1,4,105000.0,9000.0,4.0,150.0
2506,,1,5,42400.0,17000.0,5.0,125.0
2507,2.0,1,4,37000.0,53500.0,8.0,150.0
2508,2.0,1,7,35000.0,15200.0,10.0,220.0
2509,2.0,1,7,20000.0,49500.0,8.0,125.0
2510,,1,4,21200.0,25000.0,10.0,150.0
2511,,1,7,25000.0,32000.0,7.0,100.0
2512,4.0,1,4,65000.0,22000.0,8.0,150.0
2513,2.0,1,5,24000.0,16000.0,8.0,125.0
2514,,1,6,52000.0,6000.0,5.0,150.0
2515,,1,1,38000.0,36000.0,5.0,110.0
2516,2.0,1,10,160000.0,7965.0,6.0,390.0
2517,6.0,1,2,95000.0,16250.0,7.0,350.0
2518,2.0,1,6,32500.0,12045.0,5.0,100.0
2519,2.0,1,2,109400.0,22550.0,6.0,350.0
2520,,1,2,100000.0,22000.0,7.0,500.0
2521,,1,4,34000.0,39000.0,9.0,150.0
2522,,1,10,260000.0,1500.0,2.0,390.0
2523,,1,2,103700.0,26125.0,6.0,350.0
2524,,1,10,90000.0,24072.0,5.0,200.0
2525,,1,6,30000.0,13452.0,8.0,100.0
2526,,1,15,550000.0,11455.0,6.0,883.0
2527,3.0,1,5,30000.0,49000.0,11.0,150.0
2528,,2,2,115000.0,7247.0,6.0,535.0
2529,,1,4,51000.0,24000.0,4.0,150.0
2530,2.0,1,5,80000.0,11004.0,7.0,250.0
2531,,1,2,105000.0,26000.0,5.0,350.0
2532,,1,2,138000.0,6500.0,3.0,350.0
2533,,1,2,136424.0,16000.0,3.0,350.0
2534,,1,10,172000.0,50926.0,6.0,390.0
2535,2.0,1,7,107000.0,9100.0,5.0,200.0
2536,,1,2,110000.0,24500.0,5.0,500.0
2537,1.0,1,2,115000.0,21651.0,9.0,500.0
2538,2.0,1,6,32000.0,35984.0,8.0,100.0
2539,2.0,1,2,140000.0,23444.0,4.0,500.0
2540,,1,2,81865.0,36000.0,15.0,350.0
2541,,1,2,135000.0,28969.0,5.0,500.0
2542,2.0,1,7,50000.0,9718.0,5.0,150.0
2543,,1,7,26800.0,37248.0,11.0,220.0
2544,,1,2,153400.0,8600.0,5.0,500.0
2545,,1,9,220500.0,10000.0,4.0,300.0
2546,2.0,2,2,60000.0,30591.0,8.0,350.0
2547,,1,6,18500.0,30000.0,9.0,100.0
2548,2.0,2,7,50000.0,32276.0,5.0,220.0
2549,,1,7,35000.0,60000.0,7.0,220.0
2550,6.0,1,2,130000.0,11191.0,4.0,500.0
2551,10.0,1,7,36000.0,9177.0,5.0,150.0
2552,1.0,1,7,75000.0,18096.0,5.0,220.0
2553,1.0,1,7,17000.0,47204.0,13.0,135.0
2554,,1,2,123800.0,2600.0,4.0,350.0
2555,,1,2,99650.0,27235.0,4.0,350.0
2556,4.0,1,2,94000.0,13779.0,6.0,500.0
2557,3.0,1,1,70000.0,16575.0,4.0,160.0
2558,3.0,1,7,62000.0,17547.0,4.0,220.0
2559,10.0,1,7,22000.0,58706.0,8.0,180.0
2560,,1,4,105000.0,1800.0,2.0,150.0
2561,10.0,1,7,47000.0,16873.0,5.0,150.0
2562,,1,7,34000.0,40976.0,5.0,150.0
2563,3.0,1,7,88000.0,610.0,4.0,220.0
2564,2.0,1,5,13200.0,37000.0,13.0,125.0
2565,3.0,2,2,100000.0,25555.0,5.0,350.0
2566,3.0,1,2,100000.0,39645.0,6.0,350.0
2567,2.0,1,4,15500.0,61841.0,10.0,150.0
2568,2.0,1,2,135000.0,15559.0,3.0,350.0
2569,,1,7,21000.0,25000.0,8.0,125.0
2570,,2,7,39000.0,25600.0,7.0,220.0
2571,,1,7,22000.0,44496.0,11.0,150.0
2572,,2,7,110000.0,16000.0,5.0,200.0
2573,2.0,1,7,55000.0,42585.0,5.0,220.0
2574,2.0,1,1,62000.0,23185.0,4.0,160.0
2575,2.0,1,5,26000.0,23188.0,6.0,110.0
2576,8.0,1,2,150000.0,3208.0,4.0,350.0
2577,2.0,1,5,50000.0,11047.0,3.0,110.0
2578,3.0,1,7,11000.0,51805.0,15.0,125.0
2579,,1,4,40300.0,26000.0,6.0,150.0
2580,,1,7,48000.0,5233.0,5.0,150.0
2581,2.0,1,10,185000.0,1400.0,5.0,390.0
2582,1.0,1,7,13000.0,70142.0,10.0,100.0
2583,,1,7,35000.0,14000.0,8.0,220.0
2584,2.0,2,1,49999.0,20000.0,6.0,180.0
2585,3.0,1,8,82500.0,31500.0,3.0,150.0
2586,,1,7,40000.0,29890.0,6.0,220.0
2587,6.0,1,4,35000.0,19000.0,9.0,150.0
2588,2.0,1,5,25000.0,98971.0,8.0,150.0
2589,,1,7,111200.0,6832.0,4.0,400.0
2590,2.0,1,8,71000.0,14802.0,3.0,150.0
2591,,2,2,92000.0,25000.0,5.0,350.0
2592,,1,6,36900.0,12000.0,4.0,100.0
2593,,3,5,17000.0,35000.0,10.0,125.0
2594,,2,6,37300.0,13000.0,4.0,100.0
2595,10.0,2,7,16000.0,42107.0,10.0,135.0
2596,,1,5,78000.0,9700.0,7.0,150.0
2597,2.0,1,5,97200.0,20700.0,10.0,250.0
2598,2.0,1,5,21000.0,35710.0,8.0,125.0
2599,,1,15,445600.0,1500.0,5.0,750.0
2600,,1,7,95000.0,4300.0,5.0,200.0
2601,2.0,1,5,25000.0,40000.0,8.0,125.0
2602,,1,7,170000.0,9200.0,4.0,400.0
2603,,1,5,100000.0,15618.0,5.0,150.0
2604,2.0,1,11,118000.0,2350.0,2.0,300.0
2605,4.0,1,12,525000.0,6000.0,4.0,650.0
2606,3.0,1,12,550000.0,8000.0,3.0,650.0
2607,,1,6,34000.0,21775.0,6.0,100.0
2608,4.0,1,8,54000.0,19334.0,4.0,150.0
2609,,1,8,82000.0,4200.0,4.0,150.0
2610,2.0,2,2,98000.0,9816.0,5.0,350.0
2611,,2,2,95000.0,20069.0,6.0,350.0
2612,4.0,1,17,350000.0,14482.0,2.0,310.0
2613,,1,7,25500.0,22793.0,6.0,125.0
2614,,1,5,31000.0,31282.0,6.0,110.0
2615,,1,10,237200.0,3400.0,3.0,390.0
2616,3.0,1,2,120000.0,16400.0,7.0,350.0
2617,,1,2,127000.0,16000.0,6.0,350.0
2618,,1,7,35000.0,57000.0,7.0,180.0
2619,3.0,1,6,42500.0,50788.0,12.0,223.0
2620,2.0,1,6,30000.0,53301.0,9.0,125.0
2621,,1,5,30000.0,50000.0,8.0,150.0
2622,10.0,1,7,19500.0,48101.0,6.0,100.0
2623,,1,2,105200.0,20000.0,4.0,350.0
2624,,2,4,17000.0,100000.0,11.0,150.0
2625,3.0,1,2,160000.0,10000.0,2.0,350.0
2626,,2,2,80000.0,13260.0,5.0,350.0
2627,,3,4,33000.0,57000.0,10.0,150.0
2628,,2,7,16400.0,55000.0,11.0,150.0
2629,2.0,1,7,46000.0,1656.0,6.0,220.0
2630,10.0,1,2,125000.0,3841.0,3.0,350.0
2631,2.0,1,6,50000.0,11584.0,2.0,110.0
2632,2.0,1,2,114000.0,31216.0,5.0,500.0
2633,,1,11,25000.0,26460.0,8.0,110.0
2634,4.0,1,7,135000.0,9324.0,4.0,400.0
2635,8.0,1,6,55000.0,3607.0,4.0,125.0
2636,8.0,1,2,89000.0,48602.0,9.0,350.0
2637,2.0,1,6,19000.0,23588.0,12.0,100.0
2638,2.0,1,7,52000.0,31782.0,6.0,220.0
2639,,1,6,28000.0,32041.0,5.0,125.0
2640,8.0,1,8,89900.0,6000.0,4.0,150.0
2641,,1,2,135000.0,2200.0,3.0,350.0
2642,2.0,1,15,421000.0,10000.0,5.0,750.0
2643,10.0,1,2,102200.0,15400.0,5.0,350.0
2644,,1,2,96000.0,9000.0,16.0,350.0
2645,10.0,1,7,91100.0,18470.0,6.0,200.0
2646,,1,2,100000.0,40000.0,6.0,350.0
2647,2.0,2,7,12000.0,32148.0,14.0,150.0
2648,2.0,1,7,17500.0,30000.0,12.0,150.0
2649,,1,7,85000.0,2700.0,6.0,200.0
2650,8.0,1,8,52000.0,28000.0,5.0,150.0
2651,2.0,1,1,85000.0,8811.0,3.0,200.0
2652,,1,7,70000.0,14600.0,4.0,150.0
2653,,2,7,45000.0,15091.0,7.0,220.0
2654,,1,6,60000.0,1877.0,2.0,100.0
2655,,1,2,110000.0,50697.0,8.0,500.0
2656,,2,7,60000.0,15097.0,5.0,220.0
2657,,1,7,81700.0,16000.0,5.0,200.0
2658,,1,7,13000.0,135000.0,10.0,125.0
2659,2.0,1,8,74000.0,13059.0,3.0,150.0
2660,,1,2,122400.0,17000.0,5.0,500.0
2661,,1,4,65000.0,48000.0,5.0,150.0
2662,,1,6,12000.0,60000.0,13.0,150.0
2663,,1,5,75000.0,4100.0,5.0,160.0
2664,6.0,1,1,31000.0,38140.0,8.0,160.0
2665,2.0,1,2,85000.0,50143.0,14.0,500.0
2666,,1,7,75000.0,34640.0,6.0,200.0
2667,2.0,1,7,85000.0,2500.0,3.0,160.0
2668,,1,7,27999.0,53999.0,11.0,180.0
2669,,1,2,146000.0,5000.0,4.0,350.0
2670,3.0,1,5,80000.0,45945.0,7.0,150.0
2671,3.0,2,7,40000.0,26070.0,8.0,220.0
2672,4.0,1,2,115000.0,4376.0,5.0,350.0
2673,,1,12,420000.0,5000.0,6.0,650.0
2674,,1,7,36700.0,11000.0,4.0,125.0
2675,,1,7,43000.0,12000.0,8.0,200.0
2676,4.0,1,7,100000.0,21306.0,5.0,200.0
2677,2.0,1,7,79000.0,9556.0,4.0,200.0
2678,3.0,1,2,110000.0,75956.0,7.0,500.0
2679,,1,5,40000.0,29800.0,6.0,150.0
2680,2.0,1,7,37000.0,17288.0,4.0,125.0
2681,,1,7,17000.0,70000.0,11.0,180.0
2682,3.0,1,2,90000.0,34276.0,8.0,350.0
2683,10.0,1,7,40000.0,7600.0,8.0,220.0
2684,,1,7,75000.0,12000.0,5.0,200.0
2685,,1,7,51000.0,25102.0,6.0,220.0
2686,2.0,1,5,25000.0,30000.0,11.0,150.0
2687,,1,6,20050.0,39000.0,14.0,100.0
2688,,1,7,13900.0,99999.0,17.0,125.0
2689,,1,4,60000.0,20500.0,10.0,150.0
2690,,1,2,94049.0,32000.0,7.0,350.0
2691,,1,2,63000.0,15500.0,8.0,350.0
2692,4.0,1,11,145000.0,7000.0,5.0,300.0
2693,3.0,1,2,120000.0,12300.0,5.0,350.0
2694,2.0,1,2,80000.0,14448.0,6.0,350.0
2695,2.0,1,6,33680.0,28000.0,4.0,100.0
2696,,1,6,14000.0,70756.0,13.0,100.0
2697,,1,7,30000.0,35000.0,9.0,150.0
2698,,1,7,27000.0,61000.0,6.0,135.0
2699,2.0,1,4,75000.0,48000.0,8.0,150.0
2700,2.0,1,6,45400.0,12510.0,4.0,150.0
2701,,1,6,40000.0,15450.0,6.0,100.0
2702,,1,5,55000.0,13443.0,3.0,125.0
2703,,1,10,175000.0,14200.0,5.0,390.0
2704,8.0,1,2,90000.0,35123.0,6.0,350.0
2705,,1,1,40000.0,19500.0,6.0,180.0
2706,4.0,1,2,140000.0,16000.0,6.0,350.0
2707,,1,6,25000.0,22113.0,18.0,100.0
2708,3.0,1,15,450000.0,21913.0,4.0,750.0
2709,4.0,2,15,370000.0,4899.0,5.0,750.0
2710,,1,1,40000.0,12530.0,3.0,110.0
2711,1.0,1,1,65000.0,28000.0,4.0,200.0
2712,,1,2,105000.0,23397.0,4.0,350.0
2715,,1,6,33000.0,17500.0,11.0,100.0
2716,,1,1,75000.0,14271.0,4.0,200.0
2717,2.0,1,7,15000.0,23000.0,17.0,150.0
2718,,1,2,110400.0,10600.0,5.0,350.0
2719,,1,2,109000.0,35000.0,4.0,350.0
2720,4.0,1,2,74500.0,26081.0,7.0,350.0
2721,2.0,1,2,84000.0,16694.0,7.0,350.0
2722,4.0,1,7,57000.0,6777.0,5.0,220.0
2723,8.0,1,2,146300.0,750.0,4.0,350.0
2724,3.0,1,2,128000.0,18552.0,4.0,500.0
2725,,1,2,108000.0,56273.0,5.0,350.0
2726,,1,6,10500.0,39252.0,17.0,100.0
2727,2.0,2,2,100000.0,14576.0,6.0,350.0
2728,2.0,2,7,53000.0,2792.0,5.0,150.0
2729,2.0,2,2,66000.0,15306.0,13.0,350.0
2730,6.0,1,5,17000.0,30124.0,11.0,125.0
2731,2.0,1,7,45000.0,17281.0,3.0,125.0
2732,,1,8,98000.0,14495.0,3.0,150.0
2733,6.0,1,7,17000.0,55534.0,10.0,150.0
2734,3.0,1,15,900000.0,13782.0,4.0,883.0
2735,,1,2,167000.0,2500.0,2.0,350.0
2736,2.0,1,7,85000.0,5848.0,3.0,200.0
2737,,1,4,65000.0,23000.0,5.0,150.0
2738,,1,12,415000.0,8500.0,5.0,650.0
2739,,2,5,62000.0,7500.0,3.0,160.0
2740,3.0,1,2,147000.0,200.0,4.0,350.0
2741,2.0,1,2,136000.0,5800.0,5.0,350.0
2742,2.0,1,6,38000.0,29030.0,4.0,125.0
2743,,1,4,32600.0,25000.0,10.0,150.0
2744,4.0,2,2,64000.0,31571.0,10.0,350.0
2745,2.0,1,4,40000.0,40169.0,5.0,150.0
2746,4.0,1,7,108000.0,10200.0,5.0,200.0
2747,2.0,2,2,80162.0,17500.0,9.0,350.0
2748,2.0,1,14,192000.0,7390.0,6.0,250.0
2749,,1,1,55000.0,14061.0,6.0,180.0
2750,8.0,1,2,111300.0,20000.0,8.0,500.0
2751,10.0,2,2,84800.0,20000.0,6.0,350.0
2752,2.0,1,2,100000.0,11937.0,4.0,350.0
2753,2.0,1,7,105000.0,10500.0,4.0,200.0
2754,,1,6,18000.0,52928.0,11.0,100.0
2755,,1,6,14000.0,58000.0,11.0,150.0
2756,,2,7,32000.0,37000.0,9.0,220.0
2757,3.0,1,7,70700.0,12000.0,5.0,200.0
2758,,1,7,40400.0,33000.0,5.0,180.0
2759,4.0,1,2,110000.0,100670.0,5.0,350.0
2760,1.0,1,7,32500.0,56482.0,8.0,150.0
2761,2.0,1,8,55000.0,29331.0,4.0,150.0
2762,,1,1,35000.0,67363.0,8.0,180.0
2763,8.0,1,4,25000.0,55000.0,10.0,150.0
2764,2.0,1,2,77616.0,31530.0,6.0,350.0
2765,,1,6,20000.0,51000.0,10.0,100.0
2766,,1,2,86000.0,15000.0,7.0,350.0
2767,6.0,1,7,50000.0,13000.0,7.0,220.0
2768,3.0,1,1,72000.0,21458.0,5.0,200.0
2769,,1,4,50000.0,33000.0,6.0,150.0
2770,2.0,1,5,25000.0,33755.0,7.0,110.0
2771,2.0,1,7,67000.0,35409.0,4.0,180.0
2772,,1,5,58000.0,8000.0,4.0,125.0
2773,,1,7,50000.0,20000.0,6.0,180.0
2774,4.0,1,5,64400.0,3310.0,5.0,160.0
2775,,1,6,16000.0,58000.0,13.0,100.0
2776,10.0,1,10,95000.0,33300.0,8.0,390.0
2777,,1,7,100000.0,15000.0,6.0,200.0
2778,4.0,1,2,95000.0,18000.0,8.0,500.0
2779,,1,8,52200.0,29000.0,4.0,150.0
2780,,2,7,17000.0,20000.0,8.0,125.0
2781,,1,4,36000.0,14615.0,12.0,150.0
2782,10.0,1,7,47000.0,2860.0,2.0,110.0
2783,,1,6,51100.0,24065.0,6.0,150.0
2784,2.0,1,4,24000.0,9614.0,11.0,150.0
2785,10.0,2,7,12200.0,30000.0,14.0,150.0
2786,2.0,1,7,55000.0,7034.0,4.0,160.0
2787,,1,2,110000.0,21000.0,4.0,350.0
2788,10.0,1,2,79400.0,19225.0,10.0,350.0
2789,,1,5,19000.0,68000.0,10.0,110.0
2790,,1,4,83000.0,29500.0,6.0,150.0
2791,2.0,1,11,22500.0,20000.0,8.0,110.0
2792,4.0,1,7,51500.0,32000.0,7.0,220.0
2793,,1,5,30000.0,30000.0,7.0,125.0
2794,,1,7,46900.0,20468.0,4.0,150.0
2795,1.0,1,4,50000.0,45000.0,7.0,150.0
2796,1.0,3,2,95000.0,30000.0,8.0,500.0
2797,6.0,1,6,26000.0,30000.0,6.0,100.0
2798,4.0,2,7,55000.0,39309.0,8.0,200.0
2799,,1,7,48999.0,9600.0,5.0,150.0
2800,8.0,1,4,70000.0,14854.0,7.0,150.0
2801,2.0,1,7,55000.0,12000.0,5.0,220.0
2802,3.0,1,7,46000.0,35596.0,5.0,150.0
2803,2.0,1,4,63000.0,45686.0,4.0,250.0
2804,6.0,1,2,89000.0,24516.0,6.0,350.0
2805,2.0,1,7,50000.0,14000.0,5.0,150.0
2806,,1,7,39000.0,96611.0,4.0,150.0
2807,3.0,1,7,45000.0,38500.0,7.0,220.0
2808,,1,6,43000.0,12000.0,3.0,125.0
2809,,1,7,65000.0,25000.0,4.0,220.0
2810,,1,4,85000.0,32000.0,7.0,150.0
2811,,1,4,60000.0,52667.0,8.0,150.0
2812,,1,2,110000.0,30000.0,9.0,500.0
2813,,1,10,173000.0,18500.0,5.0,390.0
2814,8.0,1,2,98000.0,20783.0,5.0,350.0
2815,,1,4,75000.0,47489.0,5.0,150.0
2816,2.0,2,15,450000.0,1174.0,3.0,750.0
2817,3.0,1,2,80000.0,34000.0,8.0,350.0
2818,2.0,1,10,190000.0,9500.0,4.0,390.0
2819,,1,6,42000.0,15000.0,5.0,125.0
2820,,1,1,55000.0,18934.0,6.0,160.0
2821,3.0,1,7,62000.0,8500.0,5.0,220.0
2822,,1,7,12000.0,72901.0,16.0,125.0
2823,,2,7,35590.0,45217.0,7.0,220.0
2824,,1,7,45000.0,30000.0,6.0,150.0
2825,,1,8,76000.0,481.0,3.0,150.0
2826,,1,7,50700.0,16000.0,7.0,220.0
2827,3.0,2,7,43999.0,50000.0,8.0,200.0
2828,1.0,1,7,60000.0,6193.0,6.0,220.0
2829,,1,2,101400.0,30000.0,7.0,500.0
2830,,1,2,110000.0,5921.0,6.0,500.0
2831,,1,2,105000.0,15000.0,3.0,350.0
2832,,1,7,55000.0,20000.0,9.0,220.0
2833,2.0,1,4,70000.0,9355.0,4.0,150.0
2834,2.0,1,2,85500.0,5645.0,4.0,350.0
2835,2.0,2,2,85000.0,16439.0,6.0,350.0
2836,2.0,1,2,125000.0,15888.0,5.0,500.0
2837,,1,7,73000.0,5000.0,5.0,220.0
2838,2.0,1,7,99000.0,1958.0,2.0,220.0
2839,,1,4,54500.0,50000.0,8.0,150.0
2840,10.0,1,7,35000.0,25651.0,10.0,220.0
2841,,1,7,30000.0,7004.0,5.0,100.0
2842,10.0,1,7,48700.0,16000.0,6.0,220.0
2843,,1,7,19000.0,35000.0,13.0,150.0
2844,,1,10,154800.0,3800.0,6.0,200.0
2845,10.0,1,5,66000.0,11500.0,5.0,160.0
2846,4.0,1,2,104000.0,27623.0,5.0,350.0
2847,3.0,1,7,66000.0,20919.0,6.0,220.0
2848,,1,2,105000.0,11600.0,7.0,350.0
2849,8.0,1,7,60000.0,25000.0,6.0,220.0
2850,,1,7,25000.0,45000.0,10.0,150.0
2851,,1,5,90000.0,8740.0,6.0,150.0
2858,8.0,1,7,50000.0,16000.0,3.0,150.0
2859,,1,1,22500.0,33000.0,11.0,160.0
2860,,1,2,100000.0,60000.0,4.0,350.0
2861,,1,5,45000.0,17400.0,6.0,160.0
2862,2.0,1,2,90000.0,22000.0,7.0,350.0
2863,1.0,1,7,14000.0,50000.0,12.0,150.0
2864,10.0,1,2,124000.0,12827.0,4.0,500.0
2865,10.0,1,2,118000.0,15256.0,3.0,350.0
2866,2.0,2,7,20000.0,60000.0,12.0,180.0
2867,,1,7,15000.0,27000.0,18.0,150.0
2868,3.0,1,7,32000.0,34378.0,7.0,135.0
2869,2.0,1,7,17000.0,47543.0,8.0,125.0
2870,2.0,1,7,16500.0,41012.0,10.0,150.0
2871,,1,12,550000.0,11000.0,5.0,650.0
2872,2.0,1,2,120000.0,15148.0,4.0,350.0
2876,,1,4,37000.0,48500.0,11.0,150.0
2877,,1,4,25000.0,41004.0,11.0,150.0
2878,,2,4,48000.0,17505.0,10.0,150.0
2879,2.0,1,14,190000.0,10500.0,6.0,250.0
2880,,1,4,110000.0,2500.0,4.0,150.0
2881,2.0,1,10,230000.0,1900.0,4.0,390.0
2882,10.0,1,7,19000.0,39858.0,11.0,150.0
2883,10.0,1,5,26000.0,32489.0,7.0,125.0
2884,,2,10,110000.0,27240.0,7.0,390.0
2885,10.0,1,5,22500.0,17644.0,8.0,125.0
2886,2.0,1,1,65000.0,12917.0,3.0,160.0
2887,10.0,1,1,23000.0,23244.0,5.0,110.0
2888,10.0,1,6,23000.0,17853.0,8.0,100.0
2889,10.0,1,7,25000.0,24510.0,5.0,100.0
2890,4.0,1,7,20000.0,21000.0,14.0,125.0
2891,10.0,1,8,65000.0,73281.0,3.0,150.0
2892,10.0,1,6,17000.0,26886.0,10.0,100.0
2893,10.0,1,7,13000.0,32042.0,10.0,125.0
2894,,1,5,70000.0,15671.0,5.0,150.0
2895,10.0,1,6,23000.0,14364.0,8.0,100.0
2896,,1,2,120000.0,2701.0,4.0,500.0
2897,10.0,1,5,40500.0,10489.0,5.0,125.0
2898,2.0,1,2,130000.0,2503.0,4.0,350.0
2899,,1,8,66700.0,16600.0,5.0,150.0
2900,,1,8,55000.0,29000.0,4.0,150.0
2901,4.0,1,6,36000.0,36000.0,6.0,100.0
2902,,1,7,35000.0,19000.0,8.0,150.0
2903,3.0,1,2,110000.0,10400.0,4.0,350.0
2904,,1,6,30000.0,25000.0,8.0,100.0
2905,,1,6,27500.0,25000.0,9.0,100.0
2906,10.0,1,13,1400000.0,3174.0,4.0,1200.0
2907,4.0,1,5,45000.0,35866.0,5.0,160.0
2908,,1,6,27167.0,27110.0,7.0,100.0
2909,4.0,2,4,109000.0,19274.0,2.0,150.0
2910,,1,10,170000.0,14500.0,4.0,390.0
2911,1.0,1,7,14000.0,52902.0,13.0,135.0
2912,,3,7,31000.0,17000.0,5.0,150.0
2913,,1,10,215000.0,4500.0,3.0,390.0
2914,3.0,1,2,111600.0,22000.0,7.0,350.0
2915,,1,7,25000.0,25388.0,11.0,220.0
2916,2.0,2,2,85000.0,17500.0,6.0,350.0
2917,6.0,1,2,110000.0,10111.0,3.0,350.0
2918,6.0,1,2,95000.0,8901.0,4.0,350.0
2919,6.0,1,2,110000.0,9053.0,4.0,350.0
